Elapsed Time,Blood Pressure BP,BioRadio Event,
00:00:00.528,1.4523903131485,0,
00:00:00.532,1.37348282337189,0,
00:00:00.536,1.29457545280457,0,
00:00:00.54,1.37348282337189,0,
00:00:00.544,1.37348282337189,0,
00:00:00.548,1.37348282337189,0,
00:00:00.552,1.37348282337189,0,
00:00:00.556,1.29457545280457,0,
00:00:00.56,1.4523903131485,0,
00:00:00.564,1.37348282337189,0,
00:00:00.568,1.37348282337189,0,
00:00:00.572,1.37348282337189,0,
00:00:00.576,1.4523903131485,0,
00:00:00.58,1.37348282337189,0,
00:00:00.584,1.37348282337189,0,
00:00:00.588,1.37348282337189,0,
00:00:00.592,1.37348282337189,0,
00:00:00.596,1.37348282337189,0,
00:00:00.6,1.37348282337189,0,
00:00:00.604,1.37348282337189,0,
00:00:00.608,1.37348282337189,0,
00:00:00.612,1.37348282337189,0,
00:00:00.616,1.37348282337189,0,
00:00:00.62,1.29457545280457,0,
00:00:00.624,1.37348282337189,0,
00:00:00.628,1.37348282337189,0,
00:00:00.632,1.37348282337189,0,
00:00:00.636,1.37348282337189,0,
00:00:00.64,1.37348282337189,0,
00:00:00.644,1.37348282337189,0,
00:00:00.648,1.37348282337189,0,
00:00:00.652,1.29457545280457,0,
00:00:00.656,1.37348282337189,0,
00:00:00.66,1.4523903131485,0,
00:00:00.664,1.37348282337189,0,
00:00:00.668,1.37348282337189,0,
00:00:00.672,1.4523903131485,0,
00:00:00.676,1.29457545280457,0,
00:00:00.68,1.37348282337189,0,
00:00:00.684,1.37348282337189,0,
00:00:00.688,1.37348282337189,0,
00:00:00.692,1.37348282337189,0,
00:00:00.696,1.29457545280457,0,
00:00:00.7,1.29457545280457,0,
00:00:00.704,1.37348282337189,0,
00:00:00.708,1.37348282337189,0,
00:00:00.712,1.29457545280457,0,
00:00:00.716,1.37348282337189,0,
00:00:00.72,1.29457545280457,0,
00:00:00.724,1.37348282337189,0,
00:00:00.728,1.37348282337189,0,
00:00:00.732,1.37348282337189,0,
00:00:00.736,1.37348282337189,0,
00:00:00.74,1.37348282337189,0,
00:00:00.744,1.37348282337189,0,
00:00:00.748,1.37348282337189,0,
00:00:00.752,1.37348282337189,0,
00:00:00.756,1.37348282337189,0,
00:00:00.76,1.29457545280457,0,
00:00:00.764,1.29457545280457,0,
00:00:00.768,1.37348282337189,0,
00:00:00.772,1.29457545280457,0,
00:00:00.776,1.37348282337189,0,
00:00:00.78,1.37348282337189,0,
00:00:00.784,1.29457545280457,0,
00:00:00.788,1.37348282337189,0,
00:00:00.792,1.37348282337189,0,
00:00:00.796,1.37348282337189,0,
00:00:00.8,1.29457545280457,0,
00:00:00.804,1.29457545280457,0,
00:00:00.808,1.29457545280457,0,
00:00:00.812,1.37348282337189,0,
00:00:00.816,1.37348282337189,0,
00:00:00.82,1.37348282337189,0,
00:00:00.824,1.4523903131485,0,
00:00:00.828,1.37348282337189,0,
00:00:00.832,1.4523903131485,0,
00:00:00.836,1.37348282337189,0,
00:00:00.84,1.37348282337189,0,
00:00:00.844,1.4523903131485,0,
00:00:00.848,1.37348282337189,0,
00:00:00.852,1.37348282337189,0,
00:00:00.856,1.29457545280457,0,
00:00:00.86,1.4523903131485,0,
00:00:00.864,1.37348282337189,0,
00:00:00.868,1.37348282337189,0,
00:00:00.872,1.37348282337189,0,
00:00:00.876,1.37348282337189,0,
00:00:00.88,1.37348282337189,0,
00:00:00.884,1.29457545280457,0,
00:00:00.888,1.37348282337189,0,
00:00:00.892,1.4523903131485,0,
00:00:00.896,1.37348282337189,0,
00:00:00.9,1.37348282337189,0,
00:00:00.904,1.37348282337189,0,
00:00:00.908,1.37348282337189,0,
00:00:00.912,1.4523903131485,0,
00:00:00.916,1.37348282337189,0,
00:00:00.92,1.37348282337189,0,
00:00:00.924,1.29457545280457,0,
00:00:00.928,1.37348282337189,0,
00:00:00.932,1.37348282337189,0,
00:00:00.936,1.37348282337189,0,
00:00:00.94,1.37348282337189,0,
00:00:00.944,1.37348282337189,0,
00:00:00.948,1.37348282337189,0,
00:00:00.952,1.37348282337189,0,
00:00:00.956,1.37348282337189,0,
00:00:00.96,1.37348282337189,0,
00:00:00.964,1.37348282337189,0,
00:00:00.968,1.29457545280457,0,
00:00:00.972,1.37348282337189,0,
00:00:00.976,1.29457545280457,0,
00:00:00.98,1.29457545280457,0,
00:00:00.984,1.29457545280457,0,
00:00:00.988,1.29457545280457,0,
00:00:00.992,1.37348282337189,0,
00:00:00.996,1.29457545280457,0,
00:00:01,1.37348282337189,0,
00:00:01.004,1.29457545280457,0,
00:00:01.008,1.29457545280457,0,
00:00:01.012,1.29457545280457,0,
00:00:01.016,1.29457545280457,0,
00:00:01.02,1.21566796302795,0,
00:00:01.024,1.37348282337189,0,
00:00:01.028,1.21566796302795,0,
00:00:01.032,1.29457545280457,0,
00:00:01.036,1.29457545280457,0,
00:00:01.04,1.37348282337189,0,
00:00:01.044,1.37348282337189,0,
00:00:01.048,1.29457545280457,0,
00:00:01.052,1.29457545280457,0,
00:00:01.056,1.29457545280457,0,
00:00:01.06,1.37348282337189,0,
00:00:01.064,1.37348282337189,0,
00:00:01.068,1.37348282337189,0,
00:00:01.072,1.37348282337189,0,
00:00:01.076,1.4523903131485,0,
00:00:01.08,1.29457545280457,0,
00:00:01.084,1.37348282337189,0,
00:00:01.088,1.37348282337189,0,
00:00:01.092,1.37348282337189,0,
00:00:01.096,1.37348282337189,0,
00:00:01.1,1.4523903131485,0,
00:00:01.104,1.37348282337189,0,
00:00:01.108,1.37348282337189,0,
00:00:01.112,1.37348282337189,0,
00:00:01.116,1.37348282337189,0,
00:00:01.12,1.37348282337189,0,
00:00:01.124,1.37348282337189,0,
00:00:01.128,1.29457545280457,0,
00:00:01.132,1.37348282337189,0,
00:00:01.136,1.37348282337189,0,
00:00:01.14,1.37348282337189,0,
00:00:01.144,1.37348282337189,0,
00:00:01.148,1.37348282337189,0,
00:00:01.152,1.37348282337189,0,
00:00:01.156,1.37348282337189,0,
00:00:01.16,1.37348282337189,0,
00:00:01.164,1.37348282337189,0,
00:00:01.168,1.29457545280457,0,
00:00:01.172,1.37348282337189,0,
00:00:01.176,1.37348282337189,0,
00:00:01.18,1.37348282337189,0,
00:00:01.184,1.29457545280457,0,
00:00:01.188,1.29457545280457,0,
00:00:01.192,1.37348282337189,0,
00:00:01.196,1.29457545280457,0,
00:00:01.2,1.37348282337189,0,
00:00:01.204,1.29457545280457,0,
00:00:01.208,1.29457545280457,0,
00:00:01.212,1.29457545280457,0,
00:00:01.216,1.29457545280457,0,
00:00:01.22,1.29457545280457,0,
00:00:01.224,1.29457545280457,0,
00:00:01.228,1.29457545280457,0,
00:00:01.232,1.29457545280457,0,
00:00:01.236,1.29457545280457,0,
00:00:01.24,1.21566796302795,0,
00:00:01.244,1.29457545280457,0,
00:00:01.248,1.29457545280457,0,
00:00:01.252,1.29457545280457,0,
00:00:01.256,1.29457545280457,0,
00:00:01.26,1.29457545280457,0,
00:00:01.264,1.29457545280457,0,
00:00:01.268,1.37348282337189,0,
00:00:01.272,1.29457545280457,0,
00:00:01.276,1.29457545280457,0,
00:00:01.28,1.29457545280457,0,
00:00:01.284,1.37348282337189,0,
00:00:01.288,1.29457545280457,0,
00:00:01.292,1.29457545280457,0,
00:00:01.296,1.37348282337189,0,
00:00:01.3,1.37348282337189,0,
00:00:01.304,1.37348282337189,0,
00:00:01.308,1.37348282337189,0,
00:00:01.312,1.37348282337189,0,
00:00:01.316,1.37348282337189,0,
00:00:01.32,1.37348282337189,0,
00:00:01.324,1.37348282337189,0,
00:00:01.328,1.37348282337189,0,
00:00:01.332,1.37348282337189,0,
00:00:01.336,1.37348282337189,0,
00:00:01.34,1.37348282337189,0,
00:00:01.344,1.37348282337189,0,
00:00:01.348,1.37348282337189,0,
00:00:01.352,1.29457545280457,0,
00:00:01.356,1.37348282337189,0,
00:00:01.36,1.29457545280457,0,
00:00:01.364,1.29457545280457,0,
00:00:01.368,1.29457545280457,0,
00:00:01.372,1.29457545280457,0,
00:00:01.376,1.21566796302795,0,
00:00:01.38,1.29457545280457,0,
00:00:01.384,1.37348282337189,0,
00:00:01.388,1.29457545280457,0,
00:00:01.392,1.29457545280457,0,
00:00:01.396,1.29457545280457,0,
00:00:01.4,1.29457545280457,0,
00:00:01.404,1.29457545280457,0,
00:00:01.408,1.37348282337189,0,
00:00:01.412,1.4523903131485,0,
00:00:01.416,1.37348282337189,0,
00:00:01.42,1.37348282337189,0,
00:00:01.424,1.37348282337189,0,
00:00:01.428,1.37348282337189,0,
00:00:01.432,1.37348282337189,0,
00:00:01.436,1.37348282337189,0,
00:00:01.44,1.29457545280457,0,
00:00:01.444,1.37348282337189,0,
00:00:01.448,1.37348282337189,0,
00:00:01.452,1.37348282337189,0,
00:00:01.456,1.37348282337189,0,
00:00:01.46,1.37348282337189,0,
00:00:01.464,1.4523903131485,0,
00:00:01.468,1.37348282337189,0,
00:00:01.472,1.4523903131485,0,
00:00:01.476,1.4523903131485,0,
00:00:01.48,1.37348282337189,0,
00:00:01.484,1.37348282337189,0,
00:00:01.488,1.37348282337189,0,
00:00:01.492,1.4523903131485,0,
00:00:01.496,1.37348282337189,0,
00:00:01.5,1.37348282337189,0,
00:00:01.504,1.37348282337189,0,
00:00:01.508,1.4523903131485,0,
00:00:01.512,1.37348282337189,0,
00:00:01.516,1.37348282337189,0,
00:00:01.52,1.37348282337189,0,
00:00:01.524,1.37348282337189,0,
00:00:01.528,1.37348282337189,0,
00:00:01.532,1.37348282337189,0,
00:00:01.536,1.4523903131485,0,
00:00:01.54,1.29457545280457,0,
00:00:01.544,1.37348282337189,0,
00:00:01.548,1.37348282337189,0,
00:00:01.552,1.4523903131485,0,
00:00:01.556,1.37348282337189,0,
00:00:01.56,1.37348282337189,0,
00:00:01.564,1.37348282337189,0,
00:00:01.568,1.37348282337189,0,
00:00:01.572,1.4523903131485,0,
00:00:01.576,1.37348282337189,0,
00:00:01.58,1.53129780292511,0,
00:00:01.584,1.4523903131485,0,
00:00:01.588,1.53129780292511,0,
00:00:01.592,1.4523903131485,0,
00:00:01.596,1.37348282337189,0,
00:00:01.6,1.4523903131485,0,
00:00:01.604,1.4523903131485,0,
00:00:01.608,1.4523903131485,0,
00:00:01.612,1.4523903131485,0,
00:00:01.616,1.4523903131485,0,
00:00:01.62,1.4523903131485,0,
00:00:01.624,1.4523903131485,0,
00:00:01.628,1.4523903131485,0,
00:00:01.632,1.53129780292511,0,
00:00:01.636,1.4523903131485,0,
00:00:01.64,1.53129780292511,0,
00:00:01.644,1.4523903131485,0,
00:00:01.648,1.4523903131485,0,
00:00:01.652,1.53129780292511,0,
00:00:01.656,1.4523903131485,0,
00:00:01.66,1.4523903131485,0,
00:00:01.664,1.53129780292511,0,
00:00:01.668,1.61020529270172,0,
00:00:01.672,1.53129780292511,0,
00:00:01.676,1.4523903131485,0,
00:00:01.68,1.4523903131485,0,
00:00:01.684,1.53129780292511,0,
00:00:01.688,1.53129780292511,0,
00:00:01.692,1.53129780292511,0,
00:00:01.696,1.53129780292511,0,
00:00:01.7,1.4523903131485,0,
00:00:01.704,1.53129780292511,0,
00:00:01.708,1.53129780292511,0,
00:00:01.712,1.53129780292511,0,
00:00:01.716,1.53129780292511,0,
00:00:01.72,1.53129780292511,0,
00:00:01.724,1.4523903131485,0,
00:00:01.728,1.61020529270172,0,
00:00:01.732,1.53129780292511,0,
00:00:01.736,1.61020529270172,0,
00:00:01.74,1.68911266326904,0,
00:00:01.744,1.61020529270172,0,
00:00:01.748,1.61020529270172,0,
00:00:01.752,1.61020529270172,0,
00:00:01.756,1.68911266326904,0,
00:00:01.76,1.68911266326904,0,
00:00:01.764,1.68911266326904,0,
00:00:01.768,1.68911266326904,0,
00:00:01.772,1.76802015304565,0,
00:00:01.776,1.76802015304565,0,
00:00:01.78,1.84692764282227,0,
00:00:01.784,1.84692764282227,0,
00:00:01.788,1.84692764282227,0,
00:00:01.792,2.00474262237549,0,
00:00:01.796,2.08364987373352,0,
00:00:01.8,2.08364987373352,0,
00:00:01.804,2.32037234306335,0,
00:00:01.808,2.39927983283997,0,
00:00:01.812,2.55709457397461,0,
00:00:01.816,2.79381704330444,0,
00:00:01.82,3.03053951263428,0,
00:00:01.824,3.34616923332214,0,
00:00:01.828,3.50398421287537,0,
00:00:01.832,3.89852142333984,0,
00:00:01.836,4.2930588722229,0,
00:00:01.84,4.6875958442688,0,
00:00:01.844,5.08213329315186,0,
00:00:01.848,5.55557775497437,0,
00:00:01.852,5.95011520385742,0,
00:00:01.856,6.26574516296387,0,
00:00:01.86,6.50246715545654,0,
00:00:01.864,6.8970046043396,0,
00:00:01.868,7.13372707366943,0,
00:00:01.872,7.44935703277588,0,
00:00:01.876,7.84389400482178,0,
00:00:01.88,8.08061599731445,0,
00:00:01.884,8.3962459564209,0,
00:00:01.888,8.79078388214111,0,
00:00:01.892,9.10641384124756,0,
00:00:01.896,9.42204284667969,0,
00:00:01.9,9.65876579284668,0,
00:00:01.904,9.97439575195313,0,
00:00:01.908,10.2900247573853,0,
00:00:01.912,10.6845626831055,0,
00:00:01.916,11.0001926422119,0,
00:00:01.92,11.3947296142578,0,
00:00:01.924,11.7892665863037,0,
00:00:01.928,12.1048965454102,0,
00:00:01.932,12.4994335174561,0,
00:00:01.936,12.736156463623,0,
00:00:01.94,13.1306934356689,0,
00:00:01.944,13.5252304077148,0,
00:00:01.948,13.8408603668213,0,
00:00:01.952,14.1564903259277,0,
00:00:01.956,14.6299352645874,0,
00:00:01.96,15.0244722366333,0,
00:00:01.964,15.497917175293,0,
00:00:01.968,15.7346391677856,0,
00:00:01.972,16.2080841064453,0,
00:00:01.976,16.6815280914307,0,
00:00:01.98,16.9971580505371,0,
00:00:01.984,17.3916969299316,0,
00:00:01.988,17.9440479278564,0,
00:00:01.992,18.3385848999023,0,
00:00:01.996,18.8909378051758,0,
00:00:02,19.4432907104492,0,
00:00:02.004,19.9167346954346,0,
00:00:02.008,20.469087600708,0,
00:00:02.012,20.9425315856934,0,
00:00:02.016,21.5737915039063,0,
00:00:02.02,22.0472354888916,0,
00:00:02.024,22.6784954071045,0,
00:00:02.028,23.2308483123779,0,
00:00:02.032,23.7042922973633,0,
00:00:02.036,24.3355522155762,0,
00:00:02.04,24.8089962005615,0,
00:00:02.044,25.361349105835,0,
00:00:02.048,25.9137020111084,0,
00:00:02.052,26.3082389831543,0,
00:00:02.056,26.7816829681396,0,
00:00:02.06,27.255126953125,0,
00:00:02.064,27.6496658325195,0,
00:00:02.068,27.8863868713379,0,
00:00:02.072,28.2809238433838,0,
00:00:02.076,28.5176467895508,0,
00:00:02.08,28.9121837615967,0,
00:00:02.084,29.1489067077637,0,
00:00:02.088,29.3856296539307,0,
00:00:02.092,29.4645366668701,0,
00:00:02.096,29.622350692749,0,
00:00:02.1,29.7012596130371,0,
00:00:02.104,29.7801666259766,0,
00:00:02.108,29.7801666259766,0,
00:00:02.112,29.9379806518555,0,
00:00:02.116,29.9379806518555,0,
00:00:02.12,29.859073638916,0,
00:00:02.124,29.9379806518555,0,
00:00:02.128,30.0168895721436,0,
00:00:02.132,29.7801666259766,0,
00:00:02.136,29.7012596130371,0,
00:00:02.14,29.7012596130371,0,
00:00:02.144,29.622350692749,0,
00:00:02.148,29.5434436798096,0,
00:00:02.152,29.3067207336426,0,
00:00:02.156,29.1489067077637,0,
00:00:02.16,28.9910926818848,0,
00:00:02.164,28.6754627227783,0,
00:00:02.168,28.5176467895508,0,
00:00:02.172,28.2809238433838,0,
00:00:02.176,28.2020168304443,0,
00:00:02.18,28.0442028045654,0,
00:00:02.184,28.0442028045654,0,
00:00:02.188,27.8074798583984,0,
00:00:02.192,27.728572845459,0,
00:00:02.196,27.6496658325195,0,
00:00:02.2,27.491849899292,0,
00:00:02.204,27.4129428863525,0,
00:00:02.208,27.3340358734131,0,
00:00:02.212,27.1762199401855,0,
00:00:02.216,27.1762199401855,0,
00:00:02.22,27.0184059143066,0,
00:00:02.224,26.9394989013672,0,
00:00:02.228,26.9394989013672,0,
00:00:02.232,26.8605899810791,0,
00:00:02.236,26.7816829681396,0,
00:00:02.24,26.7027759552002,0,
00:00:02.244,26.6238689422607,0,
00:00:02.248,26.5449600219727,0,
00:00:02.252,26.5449600219727,0,
00:00:02.256,26.3082389831543,0,
00:00:02.26,26.3871459960938,0,
00:00:02.264,26.3082389831543,0,
00:00:02.268,26.2293300628662,0,
00:00:02.272,26.1504230499268,0,
00:00:02.276,26.0715160369873,0,
00:00:02.28,26.0715160369873,0,
00:00:02.284,25.9926090240479,0,
00:00:02.288,25.9137020111084,0,
00:00:02.292,25.8347930908203,0,
00:00:02.296,25.8347930908203,0,
00:00:02.3,25.8347930908203,0,
00:00:02.304,25.7558860778809,0,
00:00:02.308,25.7558860778809,0,
00:00:02.312,25.6769790649414,0,
00:00:02.316,25.598072052002,0,
00:00:02.32,25.598072052002,0,
00:00:02.324,25.5191631317139,0,
00:00:02.328,25.4402561187744,0,
00:00:02.332,25.5191631317139,0,
00:00:02.336,25.4402561187744,0,
00:00:02.34,25.361349105835,0,
00:00:02.344,25.361349105835,0,
00:00:02.348,25.2824420928955,0,
00:00:02.352,25.2035331726074,0,
00:00:02.356,25.2035331726074,0,
00:00:02.36,25.124626159668,0,
00:00:02.364,25.124626159668,0,
00:00:02.368,25.124626159668,0,
00:00:02.372,25.0457191467285,0,
00:00:02.376,25.0457191467285,0,
00:00:02.38,24.9668121337891,0,
00:00:02.384,24.9668121337891,0,
00:00:02.388,24.8879051208496,0,
00:00:02.392,24.8089962005615,0,
00:00:02.396,24.7300891876221,0,
00:00:02.4,24.7300891876221,0,
00:00:02.404,24.6511821746826,0,
00:00:02.408,24.6511821746826,0,
00:00:02.412,24.4933662414551,0,
00:00:02.416,24.4933662414551,0,
00:00:02.42,24.4144592285156,0,
00:00:02.424,24.4144592285156,0,
00:00:02.428,24.4144592285156,0,
00:00:02.432,24.4144592285156,0,
00:00:02.436,24.4144592285156,0,
00:00:02.44,24.3355522155762,0,
00:00:02.444,24.3355522155762,0,
00:00:02.448,24.2566452026367,0,
00:00:02.452,24.1777362823486,0,
00:00:02.456,24.2566452026367,0,
00:00:02.46,24.1777362823486,0,
00:00:02.464,24.1777362823486,0,
00:00:02.468,24.0988292694092,0,
00:00:02.472,24.0988292694092,0,
00:00:02.476,24.0199222564697,0,
00:00:02.48,24.0199222564697,0,
00:00:02.484,23.9410152435303,0,
00:00:02.488,23.9410152435303,0,
00:00:02.492,23.9410152435303,0,
00:00:02.496,23.8621063232422,0,
00:00:02.5,23.8621063232422,0,
00:00:02.504,23.9410152435303,0,
00:00:02.508,23.7831993103027,0,
00:00:02.512,23.8621063232422,0,
00:00:02.516,23.8621063232422,0,
00:00:02.52,23.7831993103027,0,
00:00:02.524,23.7831993103027,0,
00:00:02.528,23.7042922973633,0,
00:00:02.532,23.7831993103027,0,
00:00:02.536,23.7042922973633,0,
00:00:02.54,23.7042922973633,0,
00:00:02.544,23.6253852844238,0,
00:00:02.548,23.5464782714844,0,
00:00:02.552,23.6253852844238,0,
00:00:02.556,23.6253852844238,0,
00:00:02.56,23.4675693511963,0,
00:00:02.564,23.4675693511963,0,
00:00:02.568,23.4675693511963,0,
00:00:02.572,23.3886623382568,0,
00:00:02.576,23.3097553253174,0,
00:00:02.58,23.3886623382568,0,
00:00:02.584,23.3097553253174,0,
00:00:02.588,23.3097553253174,0,
00:00:02.592,23.3097553253174,0,
00:00:02.596,23.2308483123779,0,
00:00:02.6,23.2308483123779,0,
00:00:02.604,23.1519393920898,0,
00:00:02.608,23.1519393920898,0,
00:00:02.612,23.1519393920898,0,
00:00:02.616,23.1519393920898,0,
00:00:02.62,23.1519393920898,0,
00:00:02.624,23.0730323791504,0,
00:00:02.628,22.9941253662109,0,
00:00:02.632,22.9941253662109,0,
00:00:02.636,22.9941253662109,0,
00:00:02.64,22.9941253662109,0,
00:00:02.644,22.9152183532715,0,
00:00:02.648,22.9152183532715,0,
00:00:02.652,22.8363094329834,0,
00:00:02.656,22.9152183532715,0,
00:00:02.66,22.9152183532715,0,
00:00:02.664,22.8363094329834,0,
00:00:02.668,22.8363094329834,0,
00:00:02.672,22.7574024200439,0,
00:00:02.676,22.8363094329834,0,
00:00:02.68,22.8363094329834,0,
00:00:02.684,22.8363094329834,0,
00:00:02.688,22.8363094329834,0,
00:00:02.692,22.7574024200439,0,
00:00:02.696,22.6784954071045,0,
00:00:02.7,22.6784954071045,0,
00:00:02.704,22.6784954071045,0,
00:00:02.708,22.599588394165,0,
00:00:02.712,22.6784954071045,0,
00:00:02.716,22.5206813812256,0,
00:00:02.72,22.599588394165,0,
00:00:02.724,22.5206813812256,0,
00:00:02.728,22.5206813812256,0,
00:00:02.732,22.5206813812256,0,
00:00:02.736,22.5206813812256,0,
00:00:02.74,22.4417724609375,0,
00:00:02.744,22.4417724609375,0,
00:00:02.748,22.5206813812256,0,
00:00:02.752,22.599588394165,0,
00:00:02.756,22.7574024200439,0,
00:00:02.76,22.8363094329834,0,
00:00:02.764,23.0730323791504,0,
00:00:02.768,23.3886623382568,0,
00:00:02.772,23.7042922973633,0,
00:00:02.776,24.0988292694092,0,
00:00:02.78,24.5722751617432,0,
00:00:02.784,25.0457191467285,0,
00:00:02.788,25.6769790649414,0,
00:00:02.792,26.3871459960938,0,
00:00:02.796,27.0184059143066,0,
00:00:02.8,27.728572845459,0,
00:00:02.804,28.5965538024902,0,
00:00:02.808,29.4645366668701,0,
00:00:02.812,30.1747035980225,0,
00:00:02.816,30.9637775421143,0,
00:00:02.82,31.8317604064941,0,
00:00:02.824,32.463020324707,0,
00:00:02.828,33.2520942687988,0,
00:00:02.832,34.1200752258301,0,
00:00:02.836,35.066967010498,0,
00:00:02.84,35.8560409545898,0,
00:00:02.844,36.6451148986816,0,
00:00:02.848,37.4341888427734,0,
00:00:02.852,38.3021697998047,0,
00:00:02.856,39.2490615844727,0,
00:00:02.86,39.959228515625,0,
00:00:02.864,40.7483024597168,0,
00:00:02.868,41.5373764038086,0,
00:00:02.872,42.2475433349609,0,
00:00:02.876,43.0366172790527,0,
00:00:02.88,43.9046020507813,0,
00:00:02.884,44.5358619689941,0,
00:00:02.888,45.4038429260254,0,
00:00:02.892,46.1929168701172,0,
00:00:02.896,46.9030838012695,0,
00:00:02.9,47.6921577453613,0,
00:00:02.904,48.4023246765137,0,
00:00:02.908,49.112491607666,0,
00:00:02.912,49.8226585388184,0,
00:00:02.916,50.2961044311523,0,
00:00:02.92,50.8484573364258,0,
00:00:02.924,51.3218994140625,0,
00:00:02.928,51.716438293457,0,
00:00:02.932,52.189884185791,0,
00:00:02.936,52.5055122375488,0,
