Elapsed Time,Heart Rate POX,PPG POX,SpO2 POX,BioRadio Event,
00:00:00.832,64,78.9489593505859,98,0,
00:00:00.836,64,78.9489593505859,98,0,
00:00:00.84,64,78.9489593505859,98,0,
00:00:00.844,64,78.8073577880859,98,0,
00:00:00.848,64,78.8073577880859,98,0,
00:00:00.852,64,78.8073577880859,98,0,
00:00:00.856,64,78.8073577880859,98,0,
00:00:00.86,64,78.8561859130859,98,0,
00:00:00.864,64,78.8561859130859,98,0,
00:00:00.868,64,78.8561859130859,98,0,
00:00:00.872,64,79.1711273193359,98,0,
00:00:00.876,64,79.1711273193359,98,0,
00:00:00.88,64,79.1711273193359,98,0,
00:00:00.884,64,79.774169921875,98,0,
00:00:00.888,64,79.774169921875,98,0,
00:00:00.892,64,79.774169921875,98,0,
00:00:00.896,64,79.774169921875,98,0,
00:00:00.9,64,80.6506423950195,98,0,
00:00:00.904,64,80.6506423950195,98,0,
00:00:00.908,64,80.6506423950195,98,0,
00:00:00.912,64,81.6882553100586,98,0,
00:00:00.916,64,81.6882553100586,98,0,
00:00:00.92,64,81.6882553100586,98,0,
00:00:00.924,64,82.6770401000977,98,0,
00:00:00.928,64,82.6770401000977,98,0,
00:00:00.932,64,82.6770401000977,98,0,
00:00:00.936,64,82.6770401000977,98,0,
00:00:00.94,64,83.4192428588867,98,0,
00:00:00.944,64,83.4192428588867,98,0,
00:00:00.948,64,83.4192428588867,98,0,
00:00:00.952,64,83.8123168945313,98,0,
00:00:00.956,64,83.8123168945313,98,0,
00:00:00.96,64,83.8123168945313,98,0,
00:00:00.964,64,83.8513793945313,98,0,
00:00:00.968,64,83.8513793945313,98,0,
00:00:00.972,64,83.8513793945313,98,0,
00:00:00.976,64,83.8513793945313,98,0,
00:00:00.98,64,83.5852584838867,98,0,
00:00:00.984,64,83.5852584838867,98,0,
00:00:00.988,64,83.5852584838867,98,0,
00:00:00.992,64,83.1335906982422,98,0,
00:00:00.996,64,83.1335906982422,98,0,
00:00:01,64,83.1335906982422,98,0,
00:00:01.004,64,82.6453018188477,98,0,
00:00:01.008,64,82.6453018188477,98,0,
00:00:01.012,64,82.6453018188477,98,0,
00:00:01.016,64,82.6453018188477,98,0,
00:00:01.02,64,82.2082824707031,98,0,
00:00:01.024,64,82.2082824707031,98,0,
00:00:01.028,64,82.2082824707031,98,0,
00:00:01.032,64,81.8347473144531,98,0,
00:00:01.036,64,81.8347473144531,98,0,
00:00:01.04,64,81.8347473144531,98,0,
00:00:01.044,64,81.5295639038086,98,0,
00:00:01.048,64,81.5295639038086,98,0,
00:00:01.052,64,81.5295639038086,98,0,
00:00:01.056,64,81.5295639038086,98,0,
00:00:01.06,64,81.3025131225586,98,0,
00:00:01.064,64,81.3025131225586,98,0,
00:00:01.068,64,81.3025131225586,98,0,
00:00:01.072,64,81.1340484619141,98,0,
00:00:01.076,64,81.1340484619141,98,0,
00:00:01.08,64,81.1340484619141,98,0,
00:00:01.084,64,81.0022125244141,98,0,
00:00:01.088,64,81.0022125244141,98,0,
00:00:01.092,64,81.0022125244141,98,0,
00:00:01.096,64,81.0022125244141,98,0,
00:00:01.1,64,80.8752593994141,98,0,
00:00:01.104,64,80.8752593994141,98,0,
00:00:01.108,64,80.8752593994141,98,0,
00:00:01.112,64,80.7336502075195,98,0,
00:00:01.116,64,80.7336502075195,98,0,
00:00:01.12,64,80.7336502075195,98,0,
00:00:01.124,64,80.5578689575195,98,0,
00:00:01.128,64,80.5578689575195,98,0,
00:00:01.132,64,80.5578689575195,98,0,
00:00:01.136,64,80.5578689575195,98,0,
00:00:01.14,64,80.3479080200195,98,0,
00:00:01.144,64,80.3479080200195,98,0,
00:00:01.148,64,80.3479080200195,98,0,
00:00:01.152,64,80.118408203125,98,0,
00:00:01.156,64,80.118408203125,98,0,
00:00:01.16,64,80.118408203125,98,0,
00:00:01.164,64,79.896240234375,98,0,
00:00:01.168,64,79.896240234375,98,0,
00:00:01.172,64,79.896240234375,98,0,
00:00:01.176,64,79.896240234375,98,0,
00:00:01.18,64,79.7155685424805,98,0,
00:00:01.184,64,79.7155685424805,98,0,
00:00:01.188,64,79.7155685424805,98,0,
00:00:01.192,64,79.5983810424805,98,0,
00:00:01.196,64,79.5983810424805,98,0,
00:00:01.2,64,79.5983810424805,98,0,
00:00:01.204,64,79.5495529174805,98,0,
00:00:01.208,64,79.5495529174805,98,0,
00:00:01.212,64,79.5495529174805,98,0,
00:00:01.216,64,79.5495529174805,98,0,
00:00:01.22,64,79.5690841674805,98,0,
00:00:01.224,64,79.5690841674805,98,0,
00:00:01.228,64,79.5690841674805,98,0,
00:00:01.232,64,79.6350021362305,98,0,
00:00:01.236,64,79.6350021362305,98,0,
00:00:01.24,64,79.6350021362305,98,0,
00:00:01.244,64,79.7180099487305,98,0,
00:00:01.248,64,79.7180099487305,98,0,
00:00:01.252,64,79.7180099487305,98,0,
00:00:01.256,64,79.7180099487305,98,0,
00:00:01.26,64,79.793701171875,98,0,
00:00:01.264,64,79.793701171875,98,0,
00:00:01.268,64,79.793701171875,98,0,
00:00:01.272,64,79.832763671875,98,0,
00:00:01.276,64,79.832763671875,98,0,
00:00:01.28,64,79.832763671875,98,0,
00:00:01.284,64,79.822998046875,98,0,
00:00:01.288,64,79.822998046875,98,0,
00:00:01.292,64,79.822998046875,98,0,
00:00:01.296,64,79.822998046875,98,0,
00:00:01.3,64,79.754638671875,98,0,
00:00:01.304,64,79.754638671875,98,0,
00:00:01.308,64,79.754638671875,98,0,
00:00:01.312,64,79.6398849487305,98,0,
00:00:01.316,64,79.6398849487305,98,0,
00:00:01.32,64,79.6398849487305,98,0,
00:00:01.324,64,79.4958419799805,98,0,
00:00:01.328,64,79.4958419799805,98,0,
00:00:01.332,64,79.4958419799805,98,0,
00:00:01.336,64,79.4958419799805,98,0,
00:00:01.34,64,79.3395919799805,98,0,
00:00:01.344,64,79.3395919799805,98,0,
00:00:01.348,64,79.3395919799805,98,0,
00:00:01.352,64,79.1857757568359,98,0,
00:00:01.356,64,79.1857757568359,98,0,
00:00:01.36,64,79.1857757568359,98,0,
00:00:01.364,64,79.0368499755859,98,0,
00:00:01.368,64,79.0368499755859,98,0,
00:00:01.372,64,79.0368499755859,98,0,
00:00:01.376,64,79.0368499755859,98,0,
00:00:01.38,64,78.8976898193359,98,0,
00:00:01.384,64,78.8976898193359,98,0,
00:00:01.388,64,78.8976898193359,98,0,
00:00:01.392,64,78.7756195068359,98,0,
00:00:01.396,64,78.7756195068359,98,0,
00:00:01.4,64,78.7756195068359,98,0,
00:00:01.404,64,78.6657485961914,98,0,
00:00:01.408,64,78.6657485961914,98,0,
00:00:01.412,64,78.6657485961914,98,0,
00:00:01.416,64,78.6657485961914,98,0,
00:00:01.42,64,78.5656509399414,98,0,
00:00:01.424,64,78.5656509399414,98,0,
00:00:01.428,64,78.5656509399414,98,0,
00:00:01.432,64,78.4728775024414,98,0,
00:00:01.436,64,78.4728775024414,98,0,
00:00:01.44,64,78.4728775024414,98,0,
00:00:01.444,64,78.3923110961914,98,0,
00:00:01.448,64,78.3923110961914,98,0,
00:00:01.452,64,78.3923110961914,98,0,
00:00:01.456,64,78.3923110961914,98,0,
00:00:01.46,64,78.3190689086914,98,0,
00:00:01.464,64,78.3190689086914,98,0,
00:00:01.468,64,78.3190689086914,98,0,
00:00:01.472,64,78.2482604980469,98,0,
00:00:01.476,64,78.2482604980469,98,0,
00:00:01.48,64,78.2482604980469,98,0,
00:00:01.484,64,78.1872253417969,98,0,
00:00:01.488,64,78.1872253417969,98,0,
00:00:01.492,64,78.1872253417969,98,0,
00:00:01.496,64,78.1872253417969,98,0,
00:00:01.5,64,78.1335144042969,98,0,
00:00:01.504,64,78.1335144042969,98,0,
00:00:01.508,64,78.1335144042969,98,0,
00:00:01.512,64,78.0871276855469,98,0,
00:00:01.516,64,78.0871276855469,98,0,
00:00:01.52,64,78.0871276855469,98,0,
00:00:01.524,64,78.0407409667969,98,0,
00:00:01.528,64,78.0407409667969,98,0,
00:00:01.532,64,78.0407409667969,98,0,
00:00:01.536,64,78.0407409667969,98,0,
00:00:01.54,64,78.0041198730469,98,0,
00:00:01.544,64,78.0041198730469,98,0,
00:00:01.548,64,78.0041198730469,98,0,
00:00:01.552,64,77.9797058105469,98,0,
00:00:01.556,64,77.9797058105469,98,0,
00:00:01.56,64,77.9797058105469,98,0,
00:00:01.564,64,77.9626159667969,98,0,
00:00:01.568,64,77.9626159667969,98,0,
00:00:01.572,64,77.9626159667969,98,0,
00:00:01.576,64,77.9626159667969,98,0,
00:00:01.58,64,77.9528503417969,98,0,
00:00:01.584,64,77.9528503417969,98,0,
00:00:01.588,64,77.9528503417969,98,0,
00:00:01.592,64,77.9528503417969,98,0,
00:00:01.596,64,77.9528503417969,98,0,
00:00:01.6,64,77.9528503417969,98,0,
00:00:01.604,64,77.9601745605469,98,0,
00:00:01.608,64,77.9601745605469,98,0,
00:00:01.612,64,77.9601745605469,98,0,
00:00:01.616,64,77.9601745605469,98,0,
00:00:01.62,64,77.9748229980469,98,0,
00:00:01.624,64,77.9748229980469,98,0,
00:00:01.628,64,77.9748229980469,98,0,
00:00:01.632,64,77.9967956542969,98,0,
00:00:01.636,64,77.9967956542969,98,0,
00:00:01.64,64,77.9967956542969,98,0,
00:00:01.644,64,78.0260925292969,98,0,
00:00:01.648,64,78.0260925292969,98,0,
00:00:01.652,64,78.0260925292969,98,0,
00:00:01.656,64,78.0260925292969,98,0,
00:00:01.66,64,78.0529479980469,98,0,
00:00:01.664,64,78.0529479980469,98,0,
00:00:01.668,64,78.0529479980469,98,0,
00:00:01.672,64,78.0749206542969,98,0,
00:00:01.676,64,78.0749206542969,98,0,
00:00:01.68,64,78.0749206542969,98,0,
00:00:01.684,64,78.0895690917969,98,0,
00:00:01.688,64,78.0895690917969,98,0,
00:00:01.692,64,78.0895690917969,98,0,
00:00:01.696,64,78.0895690917969,98,0,
00:00:01.7,64,78.1017761230469,98,0,
00:00:01.704,64,78.1017761230469,98,0,
00:00:01.708,64,78.1017761230469,98,0,
00:00:01.712,64,78.1164245605469,98,0,
00:00:01.716,64,78.1164245605469,98,0,
00:00:01.72,64,78.1164245605469,98,0,
00:00:01.724,64,78.1457214355469,98,0,
00:00:01.728,64,78.1457214355469,98,0,
00:00:01.732,64,78.1457214355469,98,0,
00:00:01.736,64,78.1457214355469,98,0,
00:00:01.74,64,78.2336120605469,98,0,
00:00:01.744,64,78.2336120605469,98,0,
00:00:01.748,64,78.2336120605469,98,0,
00:00:01.752,64,78.4582290649414,98,0,
00:00:01.756,64,78.4582290649414,98,0,
00:00:01.76,64,78.4582290649414,98,0,
00:00:01.764,64,78.9025726318359,98,0,
00:00:01.768,64,78.9025726318359,98,0,
00:00:01.772,64,78.9025726318359,98,0,
00:00:01.776,64,78.9025726318359,98,0,
00:00:01.78,64,79.6154708862305,98,0,
00:00:01.784,64,79.6154708862305,98,0,
00:00:01.788,64,79.6154708862305,98,0,
00:00:01.792,64,80.5749588012695,98,0,
00:00:01.796,64,80.5749588012695,98,0,
00:00:01.8,64,80.5749588012695,98,0,
00:00:01.804,64,81.6809310913086,98,0,
00:00:01.808,64,81.6809310913086,98,0,
00:00:01.812,64,81.6809310913086,98,0,
00:00:01.816,64,81.6809310913086,98,0,
00:00:01.82,64,82.7673797607422,98,0,
00:00:01.824,64,82.7673797607422,98,0,
00:00:01.828,64,82.7673797607422,98,0,
00:00:01.832,64,83.6560592651367,98,0,
00:00:01.836,64,83.6560592651367,98,0,
00:00:01.84,64,83.6560592651367,98,0,
00:00:01.844,64,84.2273559570313,98,0,
00:00:01.848,64,84.2273559570313,98,0,
00:00:01.852,64,84.2273559570313,98,0,
00:00:01.856,64,84.2273559570313,98,0,
00:00:01.86,64,84.4519729614258,98,0,
00:00:01.864,64,84.4519729614258,98,0,
00:00:01.868,64,84.4519729614258,98,0,
00:00:01.872,64,84.3738479614258,98,0,
00:00:01.876,64,84.3738479614258,98,0,
00:00:01.88,64,84.3738479614258,98,0,
00:00:01.884,64,84.0784301757813,98,0,
00:00:01.888,64,84.0784301757813,98,0,
00:00:01.892,64,84.0784301757813,98,0,
00:00:01.896,64,84.0784301757813,98,0,
00:00:01.9,64,83.6682662963867,98,0,
00:00:01.904,64,83.6682662963867,98,0,
00:00:01.908,64,83.6682662963867,98,0,
00:00:01.912,64,83.2288055419922,98,0,
00:00:01.916,64,83.2288055419922,98,0,
00:00:01.92,64,83.2288055419922,98,0,
00:00:01.924,64,82.8235321044922,98,0,
00:00:01.928,64,82.8235321044922,98,0,
00:00:01.932,64,82.8235321044922,98,0,
00:00:01.936,64,82.8235321044922,98,0,
00:00:01.94,64,82.4841690063477,98,0,
00:00:01.944,64,82.4841690063477,98,0,
00:00:01.948,64,82.4841690063477,98,0,
00:00:01.952,64,82.2229309082031,98,0,
00:00:01.956,64,82.2229309082031,98,0,
00:00:01.96,64,82.2229309082031,98,0,
00:00:01.964,64,82.0300598144531,98,0,
00:00:01.968,64,82.0300598144531,98,0,
00:00:01.972,64,82.0300598144531,98,0,
00:00:01.976,64,82.0300598144531,98,0,
00:00:01.98,64,81.8908996582031,98,0,
00:00:01.984,64,81.8908996582031,98,0,
00:00:01.988,64,81.8908996582031,98,0,
00:00:01.992,64,81.7737121582031,98,0,
00:00:01.996,64,81.7737121582031,98,0,
00:00:02,64,81.7737121582031,98,0,
00:00:02.004,64,81.6491928100586,98,0,
00:00:02.008,64,81.6491928100586,98,0,
00:00:02.012,64,81.6491928100586,98,0,
00:00:02.016,64,81.6491928100586,98,0,
00:00:02.02,64,81.4929428100586,98,0,
00:00:02.024,64,81.4929428100586,98,0,
00:00:02.028,64,81.4929428100586,98,0,
00:00:02.032,64,81.2927474975586,98,0,
00:00:02.036,64,81.2927474975586,98,0,
00:00:02.04,64,81.2927474975586,98,0,
00:00:02.044,64,81.0485992431641,98,0,
00:00:02.048,64,81.0485992431641,98,0,
00:00:02.052,64,81.0485992431641,98,0,
00:00:02.056,64,81.0485992431641,98,0,
00:00:02.06,64,80.7751617431641,98,0,
00:00:02.064,64,80.7751617431641,98,0,
00:00:02.068,64,80.7751617431641,98,0,
00:00:02.072,64,80.5017166137695,98,0,
00:00:02.076,64,80.5017166137695,98,0,
00:00:02.08,64,80.5017166137695,98,0,
00:00:02.084,64,80.2600173950195,98,0,
00:00:02.088,64,80.2600173950195,98,0,
00:00:02.092,64,80.2600173950195,98,0,
00:00:02.096,64,80.2600173950195,98,0,
00:00:02.1,64,80.072021484375,98,0,
00:00:02.104,64,80.072021484375,98,0,
00:00:02.108,64,80.072021484375,98,0,
00:00:02.112,64,79.945068359375,98,0,
00:00:02.116,64,79.945068359375,98,0,
00:00:02.12,64,79.945068359375,98,0,
00:00:02.124,64,79.879150390625,98,0,
00:00:02.128,64,79.879150390625,98,0,
00:00:02.132,64,79.879150390625,98,0,
00:00:02.136,64,79.879150390625,98,0,
00:00:02.14,64,79.866943359375,98,0,
00:00:02.144,64,79.866943359375,98,0,
00:00:02.148,64,79.866943359375,98,0,
00:00:02.152,64,79.884033203125,98,0,
00:00:02.156,64,79.884033203125,98,0,
00:00:02.16,64,79.884033203125,98,0,
00:00:02.164,64,79.903564453125,98,0,
00:00:02.168,64,79.903564453125,98,0,
00:00:02.172,64,79.903564453125,98,0,
00:00:02.176,64,79.903564453125,98,0,
00:00:02.18,64,79.910888671875,98,0,
00:00:02.184,64,79.910888671875,98,0,
00:00:02.188,64,79.910888671875,98,0,
00:00:02.192,64,79.896240234375,98,0,
00:00:02.196,64,79.896240234375,98,0,
00:00:02.2,64,79.896240234375,98,0,
00:00:02.204,64,79.862060546875,98,0,
00:00:02.208,64,79.862060546875,98,0,
00:00:02.212,64,79.862060546875,98,0,
00:00:02.216,64,79.862060546875,98,0,
00:00:02.22,64,79.801025390625,98,0,
00:00:02.224,64,79.801025390625,98,0,
00:00:02.228,64,79.801025390625,98,0,
00:00:02.232,64,79.7131271362305,98,0,
00:00:02.236,64,79.7131271362305,98,0,
00:00:02.24,64,79.7131271362305,98,0,
00:00:02.244,64,79.6081466674805,98,0,
00:00:02.248,64,79.6081466674805,98,0,
00:00:02.252,64,79.6081466674805,98,0,
00:00:02.256,64,79.6081466674805,98,0,
00:00:02.26,65,79.4885177612305,98,0,
00:00:02.264,65,79.4885177612305,98,0,
00:00:02.268,65,79.4885177612305,98,0,
00:00:02.272,65,79.3517990112305,98,0,
00:00:02.276,65,79.3517990112305,98,0,
00:00:02.28,65,79.3517990112305,98,0,
00:00:02.284,65,79.2077484130859,98,0,
00:00:02.288,65,79.2077484130859,98,0,
00:00:02.292,65,79.2077484130859,98,0,
00:00:02.296,65,79.2077484130859,98,0,
00:00:02.3,65,79.0588226318359,98,0,
00:00:02.304,65,79.0588226318359,98,0,
00:00:02.308,65,79.0588226318359,98,0,
00:00:02.312,65,78.9098968505859,98,0,
00:00:02.316,65,78.9098968505859,98,0,
00:00:02.32,65,78.9098968505859,98,0,
00:00:02.324,65,78.7609710693359,98,0,
00:00:02.328,65,78.7609710693359,98,0,
00:00:02.332,65,78.7609710693359,98,0,
00:00:02.336,65,78.7609710693359,98,0,
00:00:02.34,65,78.6193618774414,98,0,
00:00:02.344,65,78.6193618774414,98,0,
00:00:02.348,65,78.6193618774414,98,0,
00:00:02.352,65,78.4899673461914,98,0,
00:00:02.356,65,78.4899673461914,98,0,
00:00:02.36,65,78.4899673461914,98,0,
00:00:02.364,65,78.3849868774414,98,0,
00:00:02.368,65,78.3849868774414,98,0,
00:00:02.372,65,78.3849868774414,98,0,
00:00:02.376,65,78.3849868774414,98,0,
00:00:02.38,65,78.3019790649414,98,0,
00:00:02.384,65,78.3019790649414,98,0,
00:00:02.388,65,78.3019790649414,98,0,
00:00:02.392,65,78.2458190917969,98,0,
00:00:02.396,65,78.2458190917969,98,0,
00:00:02.4,65,78.2458190917969,98,0,
00:00:02.404,65,78.2043151855469,98,0,
00:00:02.408,65,78.2043151855469,98,0,
00:00:02.412,65,78.2043151855469,98,0,
00:00:02.416,65,78.2043151855469,98,0,
00:00:02.42,65,78.1799011230469,98,0,
00:00:02.424,65,78.1799011230469,98,0,
00:00:02.428,65,78.1799011230469,98,0,
00:00:02.432,65,78.1652526855469,98,0,
